id;master_category;subcategory;product_id;product_name;product_regular_price;product_regular_price_pln;product_promo_price;product_promo_price_pln;country;regular_price_diff_to_poland;promo_price_diff_to_poland;diff_regular_to_promo_price
220;SALE;COATS;8208413;DOUBLE-BREASTED FAUX FUR COAT;349.0;349.0;229.0;229.0;Poland;0.0;0.0;120.0
221;SALE;COATS;7554057;FAUX FUR JACKET;249.0;249.0;159.0;159.0;Poland;0.0;0.0;90.0
222;SALE;COATS;8157000;QUILTED WATER-RESISTANT PARKA WITH HOOD;399.0;399.0;229.0;229.0;Poland;0.0;0.0;170.0
223;SALE;COATS;8156791;LONG COAT;349.0;349.0;229.0;229.0;Poland;0.0;0.0;120.0
224;SALE;COATS;8158771;FAUX FUR COAT;349.0;349.0;229.0;229.0;Poland;0.0;0.0;120.0
225;SALE;COATS;8158690;FAUX SHEARLING TEXTURED COAT WITH CONTRAST HOOD;349.0;349.0;229.0;229.0;Poland;0.0;0.0;120.0
226;SALE;COATS;6453577;FAUX SHEARLING TEXTURED COAT WITH CONTRAST HOOD;349.0;349.0;229.0;229.0;Poland;0.0;0.0;120.0
227;SALE;COATS;8111209;MASCULINE COAT;199.0;199.0;159.0;159.0;Poland;0.0;0.0;40.0
228;SALE;COATS;8063301;MASCULINE COAT;199.0;199.0;159.0;159.0;Poland;0.0;0.0;40.0
229;SALE;COATS;8208701;FAUX SHEARLING BOMBER JACKET;199.0;199.0;109.0;109.0;Poland;0.0;0.0;90.0
230;SALE;COATS;8208566;COMBINED FAUX FUR BOMBER JACKET;249.0;249.0;159.0;159.0;Poland;0.0;0.0;90.0
231;SALE;COATS;8062728;THREE QUARTER LENGTH COAT WITH LAPELS;299.0;299.0;199.0;199.0;Poland;0.0;0.0;100.0
232;SALE;COATS;6662088;THREE QUARTER LENGTH COAT WITH LAPELS;299.0;299.0;199.0;199.0;Poland;0.0;0.0;100.0
233;SALE;COATS;6453285;MASCULINE COAT;199.0;199.0;159.0;159.0;Poland;0.0;0.0;40.0
234;SALE;COATS;6450281;OVERSIZED PUFFER JACKET WITH TAPING;139.0;139.0;109.0;109.0;Poland;0.0;0.0;30.0
235;SALE;COATS;6449867;SORONA ® DUPONT™ PUFFER JACKET;249.0;249.0;159.0;159.0;Poland;0.0;0.0;90.0
236;SALE;COATS;6451727;WATER-RESISTANT SORONA ® DUPONT™ PUFFER JACKET;249.0;249.0;159.0;159.0;Poland;0.0;0.0;90.0
237;SALE;COATS;7901778;DOUBLE-BREASTED PEACOAT;349.0;349.0;229.0;229.0;Poland;0.0;0.0;120.0
238;SALE;COATS;8046049;MASCULINE COAT;349.0;349.0;229.0;229.0;Poland;0.0;0.0;120.0
239;SALE;COATS;6522611;DOUBLE-BREASTED CHECK THREE-QUARTER-LENGTH COAT;299.0;299.0;199.0;199.0;Poland;0.0;0.0;100.0
240;SALE;COATS;6454875;MASCULINE COAT;349.0;349.0;229.0;229.0;Poland;0.0;0.0;120.0
241;SALE;COATS;6448823;FAUX FUR COAT;349.0;349.0;229.0;229.0;Poland;0.0;0.0;120.0
242;SALE;COATS;7971364;WATER-RESISTANT SORONA ® DUPONT™ PUFFER JACKET;249.0;249.0;159.0;159.0;Poland;0.0;0.0;90.0
243;SALE;COATS;6453961;HOODED CHECK COAT;349.0;349.0;229.0;229.0;Poland;0.0;0.0;120.0
244;SALE;COATS;7971362;SORONA ® DUPONT™ PUFFER JACKET;249.0;249.0;159.0;159.0;Poland;0.0;0.0;90.0
245;SALE;COATS;6454226;SORONA ® DUPONT™ PUFFER COAT;349.0;349.0;229.0;229.0;Poland;0.0;0.0;120.0
246;SALE;COATS;7958048;DOUBLE-BREASTED PEACOAT;349.0;349.0;229.0;229.0;Poland;0.0;0.0;120.0
247;SALE;COATS;7107150;DOUBLE-BREASTED PEACOAT;349.0;349.0;229.0;229.0;Poland;0.0;0.0;120.0
248;SALE;COATS;7514606;OVERSIZED HOODED TRENCH COAT;299.0;299.0;199.0;199.0;Poland;0.0;0.0;100.0
249;SALE;COATS;7757088;HOUNDSTOOTH COAT;349.0;349.0;229.0;229.0;Poland;0.0;0.0;120.0
250;SALE;COATS;7757089;HOUNDSTOOTH COAT;349.0;349.0;229.0;229.0;Poland;0.0;0.0;120.0
251;SALE;COATS;6450956;HOUNDSTOOTH COAT;349.0;349.0;229.0;229.0;Poland;0.0;0.0;120.0
252;SALE;COATS;6452956;LONG COAT;349.0;349.0;229.0;229.0;Poland;0.0;0.0;120.0
253;SALE;COATS;7631209;QUILTED WATER-RESISTANT COAT;249.0;249.0;159.0;159.0;Poland;0.0;0.0;90.0
254;SALE;COATS;6452279;FAUX SHEARLING COAT;349.0;349.0;229.0;229.0;Poland;0.0;0.0;120.0
255;SALE;COATS;7551122;MASCULINE COAT;199.0;199.0;159.0;159.0;Poland;0.0;0.0;40.0
256;SALE;COATS;6452691;QUILTED WATER-RESISTANT PARKA WITH HOOD;399.0;399.0;229.0;229.0;Poland;0.0;0.0;170.0
257;SALE;COATS;6453508;MASCULINE COAT;199.0;199.0;159.0;159.0;Poland;0.0;0.0;40.0
258;SALE;COATS;6449919;QUILTED WATER-RESISTANT COAT;249.0;249.0;159.0;159.0;Poland;0.0;0.0;90.0
259;SALE;COATS;6454630;OVERSIZED HOODED TRENCH COAT;299.0;299.0;199.0;199.0;Poland;0.0;0.0;100.0
260;SALE;COATS;6552501;FOLDAWAY LIGHTWEIGHT PUFFER COAT;249.0;249.0;159.0;159.0;Poland;0.0;0.0;90.0
261;SALE;COATS;6450662;RUBBERISED RAINCOAT;199.0;199.0;109.0;109.0;Poland;0.0;0.0;90.0
262;SALE;COATS;6453326;BOMBER STYLE COAT;299.0;299.0;199.0;199.0;Poland;0.0;0.0;100.0
263;SALE;COATS;7757145;HOUNDSTOOTH COAT;349.0;349.0;229.0;229.0;Poland;0.0;0.0;120.0
264;SALE;COATS;7631334;OVERSIZED PUFFER JACKET WITH TAPING;139.0;139.0;109.0;109.0;Poland;0.0;0.0;30.0
265;SALE;COATS;7630860;OVERSIZED PUFFER JACKET WITH TAPING;139.0;139.0;109.0;109.0;Poland;0.0;0.0;30.0
266;SALE;COATS;6835516;FOLDAWAY LIGHTWEIGHT PUFFER JACKET;199.0;199.0;109.0;109.0;Poland;0.0;0.0;90.0
267;SALE;COATS;8381457;SORONA ® DUPONT™ PUFFER COAT;349.0;349.0;229.0;229.0;Poland;0.0;0.0;120.0
268;SALE;COATS;6455077;QUILTED PARKA WITH HOOD;349.0;349.0;249.0;249.0;Poland;0.0;0.0;100.0
269;SALE;COATS;8347023;BUTTONED DOUBLE-BREASTED COAT;399.0;399.0;279.0;279.0;Poland;0.0;0.0;120.0
270;SALE;COATS;6835515;FOLDAWAY LIGHTWEIGHT PUFFER JACKET;199.0;199.0;109.0;109.0;Poland;0.0;0.0;90.0
271;SALE;COATS;7971962;SNAKESKIN PRINT PUFFER JACKET;249.0;249.0;159.0;159.0;Poland;0.0;0.0;90.0
272;SALE;COATS;7767354;LONG WATER-RESISTANT PARKA;349.0;349.0;199.0;199.0;Poland;0.0;0.0;150.0
273;SALE;COATS;7137067;LONG KNIT COAT;299.0;299.0;199.0;199.0;Poland;0.0;0.0;100.0
274;SALE;COATS;7372524;STRIPED KIMONO;139.0;139.0;99.9;99.9;Poland;0.0;0.0;39.1
275;SALE;COATS;8063285;FAUX FUR COAT;349.0;349.0;249.0;249.0;Poland;0.0;0.0;100.0
276;SALE;COATS;8208043;MASCULINE COAT;399.0;399.0;279.0;279.0;Poland;0.0;0.0;120.0
277;SALE;COATS;7731031;BUTTONED DOUBLE-BREASTED COAT;199.0;199.0;159.0;159.0;Poland;0.0;0.0;40.0
278;SALE;COATS;7336606;MASCULINE COAT;399.0;399.0;279.0;279.0;Poland;0.0;0.0;120.0
279;SALE;COATS;6453996;CONTRAST FAUX FUR JACKET;349.0;349.0;249.0;249.0;Poland;0.0;0.0;100.0
280;SALE;COATS;8046123;FAUX FUR COAT;349.0;349.0;249.0;249.0;Poland;0.0;0.0;100.0
281;SALE;COATS;8344057;FAUX FUR COAT;399.0;399.0;279.0;279.0;Poland;0.0;0.0;120.0
282;SALE;COATS;8014709;FAUX FUR COAT WITH HOOD;349.0;349.0;249.0;249.0;Poland;0.0;0.0;100.0
283;SALE;COATS;8208530;LONG COAT;399.0;399.0;279.0;279.0;Poland;0.0;0.0;120.0
284;SALE;COATS;7030591;QUILTED COAT;499.0;499.0;279.0;279.0;Poland;0.0;0.0;220.0
285;SALE;COATS;8290141;FAUX FUR COAT;249.0;249.0;199.0;199.0;Poland;0.0;0.0;50.0
286;SALE;COATS;7232693;DUFFEL COAT WITH HOOD;649.0;649.0;349.0;349.0;Poland;0.0;0.0;300.0
287;SALE;COATS;8344107;DOUBLE-BREASTED COAT;249.0;249.0;159.0;159.0;Poland;0.0;0.0;90.0
288;SALE;COATS;6483775;DOUBLE-BREASTED COAT;249.0;249.0;159.0;159.0;Poland;0.0;0.0;90.0
289;SALE;COATS;6454908;FAUX FUR COAT;249.0;249.0;199.0;199.0;Poland;0.0;0.0;50.0
290;SALE;COATS;7631299;LONG COAT;399.0;399.0;279.0;279.0;Poland;0.0;0.0;120.0
291;SALE;COATS;6454847;VINYL-EFFECT PUFFER JACKET;299.0;299.0;199.0;199.0;Poland;0.0;0.0;100.0
292;SALE;COATS;6713011;DOUBLE-BREASTED COAT;399.0;399.0;279.0;279.0;Poland;0.0;0.0;120.0
293;SALE;COATS;7682035;FAUX FUR COAT WITH HOOD;349.0;349.0;249.0;249.0;Poland;0.0;0.0;100.0
294;SALE;COATS;7378618;LONG TWEED COAT;349.0;349.0;199.0;199.0;Poland;0.0;0.0;150.0
295;SALE;COATS;7637501;HOODED COAT;139.0;139.0;99.9;99.9;Poland;0.0;0.0;39.1
296;SALE;COATS;8111183;FAUX FUR SHORT COAT;399.0;399.0;279.0;279.0;Poland;0.0;0.0;120.0
297;SALE;COATS;8046629;HOODED COAT;139.0;139.0;99.9;99.9;Poland;0.0;0.0;39.1
298;SALE;COATS;8110694;CONTRAST FAUX FUR JACKET;349.0;349.0;249.0;249.0;Poland;0.0;0.0;100.0
299;SALE;COATS;7118664;THREE-QUARTER-LENGTH COAT WITH FAUX FUR HOOD;549.0;549.0;349.0;349.0;Poland;0.0;0.0;200.0
300;SALE;COATS;6621553;WIDE LAPEL COAT;89.9;89.9;69.9;69.9;Poland;0.0;0.0;20.0
301;SALE;COATS;7289011;LIGHTWEIGHT JACKET;59.9;59.9;39.9;39.9;Poland;0.0;0.0;20.0
302;SALE;COATS;6682522;LIGHTWEIGHT JACKET;59.9;59.9;39.9;39.9;Poland;0.0;0.0;20.0
303;SALE;COATS;7514528;MASCULINE COAT;449.0;449.0;299.0;299.0;Poland;0.0;0.0;150.0
304;SALE;COATS;7770886;OVERSIZED DOUBLE-BREASTED COAT;499.0;499.0;349.0;349.0;Poland;0.0;0.0;150.0
305;SALE;COATS;7668035;CHECK COAT;299.0;299.0;199.0;199.0;Poland;0.0;0.0;100.0
306;SALE;COATS;7767121;DOUBLE-BREASTED COAT;399.0;399.0;279.0;279.0;Poland;0.0;0.0;120.0
307;SALE;COATS;7902532;BUTTONED COAT;499.0;499.0;349.0;349.0;Poland;0.0;0.0;150.0
308;SALE;COATS;7736158;MASCULINE COAT;449.0;449.0;299.0;299.0;Poland;0.0;0.0;150.0
309;SALE;COATS;6483648;INVERTED LAPEL COAT;109.0;109.0;69.9;69.9;Poland;0.0;0.0;39.1
310;SALE;COATS;6451100;OVERSIZED DOUBLE-BREASTED COAT;499.0;499.0;349.0;349.0;Poland;0.0;0.0;150.0
311;SALE;COATS;6451213;CONVERTIBLE QUILTED JACKET-BAG;299.0;299.0;199.0;199.0;Poland;0.0;0.0;100.0
312;SALE;COATS;7770823;CONVERTIBLE QUILTED JACKET-BAG;299.0;299.0;199.0;199.0;Poland;0.0;0.0;100.0
313;SALE;COATS;7767274;VINYL-EFFECT PUFFER JACKET;299.0;299.0;199.0;199.0;Poland;0.0;0.0;100.0
314;SALE;COATS;7346147;COAT WITH FAUX FUR COLLAR;449.0;449.0;299.0;299.0;Poland;0.0;0.0;150.0
315;SALE;COATS;7372640;BUTTONED COAT;499.0;499.0;349.0;349.0;Poland;0.0;0.0;150.0
316;SALE;COATS;7435519;CAPE COAT WITH SCARF;449.0;449.0;299.0;299.0;Poland;0.0;0.0;150.0
317;SALE;COATS;7770781;VELVET PADDED JACKET;299.0;299.0;199.0;199.0;Poland;0.0;0.0;100.0
318;SALE;COATS;7311899;BUTTONED COAT;499.0;499.0;349.0;349.0;Poland;0.0;0.0;150.0
319;SALE;COATS;6450251;VELVET PADDED JACKET;299.0;299.0;199.0;199.0;Poland;0.0;0.0;100.0
320;SALE;COATS;7269105;LONG COAT WITH BELT;649.0;649.0;349.0;349.0;Poland;0.0;0.0;300.0
321;SALE;COATS;6483580;FAUX FUR COAT;399.0;399.0;279.0;279.0;Poland;0.0;0.0;120.0
322;SALE;COATS;6451890;PUFFER JACKET WITH HOOD;199.0;199.0;139.0;139.0;Poland;0.0;0.0;60.0
323;SALE;COATS;6453680;HOODED DOWN PUFFER JACKET;299.0;299.0;199.0;199.0;Poland;0.0;0.0;100.0
324;SALE;COATS;6469626;PUFFER JACKET WITH HOOD;249.0;249.0;159.0;159.0;Poland;0.0;0.0;90.0
325;SALE;COATS;6454382;LIGHTWEIGHT DOWN PUFFER JACKET;199.0;199.0;139.0;139.0;Poland;0.0;0.0;60.0
326;SALE;COATS;6452184;SHINY DOWN PUFFER JACKET;299.0;299.0;199.0;199.0;Poland;0.0;0.0;100.0
327;SALE;COATS;7327624;VELVET FROCK COAT;249.0;249.0;139.0;139.0;Poland;0.0;0.0;110.0
328;SALE;COATS;7672116;DOUBLE-BREASTED COAT;249.0;249.0;159.0;159.0;Poland;0.0;0.0;90.0
329;SALE;COATS;7672117;DOUBLE-BREASTED COAT;399.0;399.0;279.0;279.0;Poland;0.0;0.0;120.0
330;SALE;COATS;6453294;FAUX FUR COAT WITH HOOD;349.0;349.0;249.0;249.0;Poland;0.0;0.0;100.0
331;SALE;COATS;6452437;HOODED TRENCH COAT;349.0;349.0;249.0;249.0;Poland;0.0;0.0;100.0
332;SALE;COATS;6450324;FAUX FUR COAT;349.0;349.0;249.0;249.0;Poland;0.0;0.0;100.0
333;SALE;COATS;7607050;FAUX SUEDE COAT;139.0;139.0;89.9;89.9;Poland;0.0;0.0;49.1
334;SALE;COATS;7514519;FAUX FUR BIKER JACKET;399.0;399.0;249.0;249.0;Poland;0.0;0.0;150.0
335;SALE;COATS;6483719;LONG COAT;399.0;399.0;279.0;279.0;Poland;0.0;0.0;120.0
336;SALE;COATS;7514708;LONG COAT WITH BELT;649.0;649.0;349.0;349.0;Poland;0.0;0.0;300.0
337;SALE;COATS;7061607;CONTRASTING CABLE-KNIT COAT;249.0;249.0;159.0;159.0;Poland;0.0;0.0;90.0
338;SALE;COATS;6469612;FAUX SUEDE COAT;139.0;139.0;89.9;89.9;Poland;0.0;0.0;49.1
339;SALE;COATS;7030544;MASCULINE COAT;449.0;449.0;299.0;299.0;Poland;0.0;0.0;150.0
340;SALE;COATS;7436242;TEXTURED CAPE COAT;449.0;449.0;299.0;299.0;Poland;0.0;0.0;150.0
341;SALE;COATS;6453063;CAPE COAT WITH SCARF;449.0;449.0;299.0;299.0;Poland;0.0;0.0;150.0
342;SALE;COATS;6451128;TEXTURED CAPE COAT;449.0;449.0;299.0;299.0;Poland;0.0;0.0;150.0
343;SALE;COATS;7514550;DOUBLE-BREASTED COAT;249.0;249.0;159.0;159.0;Poland;0.0;0.0;90.0
344;SALE;COATS;6469614;FAUX SUEDE COAT;139.0;139.0;89.9;89.9;Poland;0.0;0.0;49.1
345;SALE;COATS;6452387;HOODED COAT;139.0;139.0;99.9;99.9;Poland;0.0;0.0;39.1
346;SALE;COATS;6713233;BUTTONED COAT;499.0;499.0;349.0;349.0;Poland;0.0;0.0;150.0
347;SALE;COATS;6452889;DOUBLE-BREASTED WAISTCOAT;199.0;199.0;139.0;139.0;Poland;0.0;0.0;60.0
348;SALE;COATS;6453742;HOODED WOOL COAT;499.0;499.0;349.0;349.0;Poland;0.0;0.0;150.0
349;SALE;COATS;8158848;CONTRASTING FAUX SUEDE JACKET;299.0;299.0;199.0;199.0;Poland;0.0;0.0;100.0
350;SALE;COATS;6662022;FAUX FUR COAT;299.0;299.0;199.0;199.0;Poland;0.0;0.0;100.0
351;SALE;COATS;7971361;WATER-RESISTANT SORONA ® DUPONT™ PUFFER JACKET;249.0;249.0;159.0;159.0;Poland;0.0;0.0;90.0
352;SALE;COATS;7670109;COLOURED DOUBLE-BREASTED COAT;349.0;349.0;229.0;229.0;Poland;0.0;0.0;120.0
353;SALE;COATS;6450958;WATER-RESISTANT SORONA ® DUPONT™ PUFFER JACKET;249.0;249.0;159.0;159.0;Poland;0.0;0.0;90.0
354;SALE;COATS;7550736;SHORT FAUX FUR JACKET;249.0;249.0;159.0;159.0;Poland;0.0;0.0;90.0
355;SALE;COATS;6453259;DOUBLE-BREASTED COAT;249.0;249.0;159.0;159.0;Poland;0.0;0.0;90.0
356;SALE;COATS;6454556;SHORT FAUX FUR JACKET;249.0;249.0;159.0;159.0;Poland;0.0;0.0;90.0
357;SALE;COATS;6449167;COLOURED DOUBLE-BREASTED COAT;349.0;349.0;229.0;229.0;Poland;0.0;0.0;120.0
358;SALE;COATS;7551128;TEXTURED COAT;249.0;249.0;159.0;159.0;Poland;0.0;0.0;90.0
359;SALE;COATS;6449917;LONG DOUBLE-BREASTED COAT;399.0;399.0;229.0;229.0;Poland;0.0;0.0;170.0
360;SALE;COATS;6455167;METALLIC COLOURED RAINCOAT;199.0;199.0;109.0;109.0;Poland;0.0;0.0;90.0
361;SALE;COATS;6452653;TEXTURED COAT;249.0;249.0;159.0;159.0;Poland;0.0;0.0;90.0
362;SALE;COATS;6452728;FLOWING COAT;249.0;249.0;159.0;159.0;Poland;0.0;0.0;90.0
363;SALE;COATS;8381027;FAUX FUR COAT;299.0;299.0;199.0;199.0;Poland;0.0;0.0;100.0
364;SALE;COATS;8208388;FAUX FUR COAT;249.0;249.0;199.0;199.0;Poland;0.0;0.0;50.0
365;SALE;COATS;8046115;MASCULINE COAT;399.0;399.0;279.0;279.0;Poland;0.0;0.0;120.0
366;SALE;JACKETS;6450281;OVERSIZED PUFFER JACKET WITH TAPING;139.0;139.0;109.0;109.0;Poland;0.0;0.0;30.0
367;SALE;JACKETS;7971825;FAUX FUR JACKET;249.0;249.0;159.0;159.0;Poland;0.0;0.0;90.0
368;SALE;JACKETS;7971362;SORONA ® DUPONT™ PUFFER JACKET;249.0;249.0;159.0;159.0;Poland;0.0;0.0;90.0
369;SALE;JACKETS;7631334;OVERSIZED PUFFER JACKET WITH TAPING;139.0;139.0;109.0;109.0;Poland;0.0;0.0;30.0
370;SALE;JACKETS;7757150;SEQUINNED JACKET;249.0;249.0;159.0;159.0;Poland;0.0;0.0;90.0
371;SALE;JACKETS;8046021;HIGH COLLAR PUFFER JACKET;349.0;349.0;249.0;249.0;Poland;0.0;0.0;100.0
372;SALE;JACKETS;6451173;SHORT PARKA;199.0;199.0;139.0;139.0;Poland;0.0;0.0;60.0
373;SALE;JACKETS;6449579;HOODED DOWN PUFFER JACKET;299.0;299.0;199.0;199.0;Poland;0.0;0.0;100.0
374;SALE;JACKETS;7453517;SEQUINNED JACKET;249.0;249.0;159.0;159.0;Poland;0.0;0.0;90.0
375;SALE;JACKETS;6604516;ZIP-UP RAINCOAT;109.0;109.0;69.9;69.9;Poland;0.0;0.0;39.1
376;SALE;JACKETS;6546034;CROPPED JACKET WITH BUTTONS;139.0;139.0;89.9;89.9;Poland;0.0;0.0;49.1
377;SALE;JACKETS;6483537;JACKET WITH TOPSTITCHING;199.0;199.0;139.0;139.0;Poland;0.0;0.0;60.0
378;SALE;JACKETS;6453932;COMBINED FAUX FUR BOMBER JACKET;249.0;249.0;159.0;159.0;Poland;0.0;0.0;90.0
379;SALE;JACKETS;6483515;FAUX SHEARLING BOMBER JACKET;249.0;249.0;159.0;159.0;Poland;0.0;0.0;90.0
380;SALE;JACKETS;7030586;Z1975 DENIM JACKET WITH BELT;199.0;199.0;139.0;139.0;Poland;0.0;0.0;60.0
381;SALE;JACKETS;6453471;FAUX SHEARLING BOMBER JACKET;249.0;249.0;159.0;159.0;Poland;0.0;0.0;90.0
382;SALE;JACKETS;7515022;FAUX FUR BIKER JACKET;399.0;399.0;249.0;249.0;Poland;0.0;0.0;150.0
383;SALE;JACKETS;7170047;GLOSSY BOMBER JACKET;199.0;199.0;139.0;139.0;Poland;0.0;0.0;60.0
384;SALE;JACKETS;8208701;FAUX SHEARLING BOMBER JACKET;199.0;199.0;109.0;109.0;Poland;0.0;0.0;90.0
385;SALE;JACKETS;7554014;THREE-QUARTER-LENGTH COAT WITH POCKETS;349.0;349.0;199.0;199.0;Poland;0.0;0.0;150.0
386;SALE;JACKETS;7327534;QUILTED PARKA WITH CONTRASTING PIPING;299.0;299.0;199.0;199.0;Poland;0.0;0.0;100.0
387;SALE;JACKETS;7554057;FAUX FUR JACKET;249.0;249.0;159.0;159.0;Poland;0.0;0.0;90.0
388;SALE;JACKETS;7971962;SNAKESKIN PRINT PUFFER JACKET;249.0;249.0;159.0;159.0;Poland;0.0;0.0;90.0
389;SALE;JACKETS;7215116;PRINTED BOMBER JACKET;199.0;199.0;139.0;139.0;Poland;0.0;0.0;60.0
390;SALE;JACKETS;8290087;FAUX FUR JACKET;299.0;299.0;199.0;199.0;Poland;0.0;0.0;100.0
391;SALE;JACKETS;8046039;DOWN PUFFER COAT;449.0;449.0;299.0;299.0;Poland;0.0;0.0;150.0
392;SALE;JACKETS;7453598;FAUX FUR JACKET;299.0;299.0;199.0;199.0;Poland;0.0;0.0;100.0
393;SALE;JACKETS;6450795;FAUX FUR BIKER JACKET;349.0;349.0;249.0;249.0;Poland;0.0;0.0;100.0
394;SALE;JACKETS;6509510;QUILTED PARKA WITH HOOD;299.0;299.0;199.0;199.0;Poland;0.0;0.0;100.0
395;SALE;JACKETS;6453341;FAUX FUR BIKER JACKET;399.0;399.0;249.0;249.0;Poland;0.0;0.0;150.0
396;SALE;JACKETS;8111475;SNAKESKIN PRINT PUFFER JACKET;249.0;249.0;159.0;159.0;Poland;0.0;0.0;90.0
397;SALE;JACKETS;7781001;SNAKESKIN PRINT PUFFER JACKET;249.0;249.0;159.0;159.0;Poland;0.0;0.0;90.0
398;SALE;JACKETS;6963618;ZIPPED FAUX LEATHER TOP;109.0;109.0;79.9;79.9;Poland;0.0;0.0;29.1
399;SALE;JACKETS;6452310;FAUX FUR JACKET;299.0;299.0;199.0;199.0;Poland;0.0;0.0;100.0
400;SALE;JACKETS;7491505;CORDUROY JACKET;139.0;139.0;89.9;89.9;Poland;0.0;0.0;49.1
401;SALE;JACKETS;7598509;FAUX FUR BOMBER JACKET;199.0;199.0;139.0;139.0;Poland;0.0;0.0;60.0
402;SALE;JACKETS;7368028;JACQUARD JACKET;249.0;249.0;159.0;159.0;Poland;0.0;0.0;90.0
403;SALE;JACKETS;6546109;FAUX FUR BOMBER JACKET;199.0;199.0;139.0;139.0;Poland;0.0;0.0;60.0
404;SALE;JACKETS;7030641;SNAKESKIN JACQUARD BIKER JACKET;249.0;249.0;159.0;159.0;Poland;0.0;0.0;90.0
405;SALE;JACKETS;6454928;ZIP-UP DOWN PUFFER JACKET;299.0;299.0;199.0;199.0;Poland;0.0;0.0;100.0
406;SALE;JACKETS;6522539;TEXTURED PUFFER JACKET;249.0;249.0;159.0;159.0;Poland;0.0;0.0;90.0
407;SALE;JACKETS;6522651;FAUX LEATHER PUFFER JACKET;249.0;249.0;159.0;159.0;Poland;0.0;0.0;90.0
408;SALE;JACKETS;6483795;REVERSIBLE JACKET WITH FAUX SHEARLING TRIMS;199.0;199.0;139.0;139.0;Poland;0.0;0.0;60.0
409;SALE;JACKETS;7554010;COLOUR BLOCK JACKET;199.0;199.0;139.0;139.0;Poland;0.0;0.0;60.0
410;SALE;JACKETS;6451444;QUILTED PARKA;249.0;249.0;159.0;159.0;Poland;0.0;0.0;90.0
411;SALE;JACKETS;7770694;THREE-QUARTER-LENGTH COAT WITH POCKETS;349.0;349.0;199.0;199.0;Poland;0.0;0.0;150.0
412;SALE;JACKETS;7770825;EMBROIDERED VELVET WAISTCOAT;299.0;299.0;199.0;199.0;Poland;0.0;0.0;100.0
413;SALE;JACKETS;7046013;TEXTURED CARDIGAN;139.0;139.0;99.9;99.9;Poland;0.0;0.0;39.1
414;SALE;JACKETS;6455225;SHORT PARKA;109.0;109.0;69.9;69.9;Poland;0.0;0.0;39.1
415;SALE;JACKETS;6561623;EMBROIDERED VELVET WAISTCOAT;299.0;299.0;199.0;199.0;Poland;0.0;0.0;100.0
416;SALE;JACKETS;7192022;FAUX LEATHER BELTED JACKET;199.0;199.0;139.0;139.0;Poland;0.0;0.0;60.0
417;SALE;JACKETS;7192105;JACKET DENIM ZW PREMIUM CROPPED;139.0;139.0;69.9;69.9;Poland;0.0;0.0;69.1
418;SALE;JACKETS;7631164;BUTTON-UP POUCH POCKET TOP;139.0;139.0;79.9;79.9;Poland;0.0;0.0;59.1
419;SALE;JACKETS;7143002;BUTTON-UP POUCH POCKET TOP;139.0;139.0;79.9;79.9;Poland;0.0;0.0;59.1
420;SALE;JACKETS;7107025;LIGHTWEIGHT HOODED PARKA;249.0;249.0;159.0;159.0;Poland;0.0;0.0;90.0
421;SALE;JACKETS;7181187;FAUX SUEDE BOMBER JACKET;199.0;199.0;139.0;139.0;Poland;0.0;0.0;60.0
422;SALE;JACKETS;7107175;FAUX SNAKESKIN BIKER JACKET;299.0;299.0;199.0;199.0;Poland;0.0;0.0;100.0
423;SALE;JACKETS;7550613;CHAIN PRINT BOMBER JACKET;139.0;139.0;89.9;89.9;Poland;0.0;0.0;49.1
424;SALE;JACKETS;6451889;PUFFER JACKET WITH HOOD;199.0;199.0;139.0;139.0;Poland;0.0;0.0;60.0
425;SALE;JACKETS;6451890;PUFFER JACKET WITH HOOD;199.0;199.0;139.0;139.0;Poland;0.0;0.0;60.0
426;SALE;JACKETS;7232548;CHECK OVERSHIRT;199.0;199.0;139.0;139.0;Poland;0.0;0.0;60.0
427;SALE;JACKETS;6849278;JACKET WITH CONTRASTING DRAWSTRINGS;89.9;89.9;69.9;69.9;Poland;0.0;0.0;20.0
428;SALE;JACKETS;7515134;CHECK OVERSHIRT;199.0;199.0;139.0;139.0;Poland;0.0;0.0;60.0
429;SALE;JACKETS;6452148;SAFARI JACKET WITH BELT;89.9;89.9;59.9;59.9;Poland;0.0;0.0;30.0
430;SALE;JACKETS;7514651;CHECK JACKET;139.0;139.0;99.9;99.9;Poland;0.0;0.0;39.1
431;SALE;JACKETS;6765020;CHECK JACKET;139.0;139.0;99.9;99.9;Poland;0.0;0.0;39.1
432;SALE;JACKETS;6452150;SAFARI JACKET WITH BELT;89.9;89.9;59.9;59.9;Poland;0.0;0.0;30.0
433;SALE;JACKETS;7137016;LONG JACKET WITH CONTRASTING TOPSTITCHING;199.0;199.0;139.0;139.0;Poland;0.0;0.0;60.0
434;SALE;JACKETS;6451619;PARKA WITH SIDE VENTS;199.0;199.0;139.0;139.0;Poland;0.0;0.0;60.0
435;SALE;JACKETS;7005099;FLORAL PRINT BOMBER JACKET;249.0;249.0;159.0;159.0;Poland;0.0;0.0;90.0
436;SALE;JACKETS;7145605;TEXTURED CROPPED JACKET;139.0;139.0;89.9;89.9;Poland;0.0;0.0;49.1
437;SALE;JACKETS;7021049;DIAMOND JACQUARD JACKET;199.0;199.0;139.0;139.0;Poland;0.0;0.0;60.0
